# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2021-01-01
# NFiles = 288, max geo IngestTime = 2021-01-02 16:44:57.368588
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2021001.0715.061.2021001223201.hdf,2021-01-01 07:15,61,99274,D,104.995197721002,22.7838845233614,1.83295188691676,79.6704681207923,105.002066038848,84.2821311789452,79.611326259194,101.767808038101,4.80181848459557,1.81436418556361,19.6036890955936,22.8961682097631
MYD03.A2021001.0720.061.2021001223053.hdf,2021-01-01 07:20,61,99274,D,101.784027690304,40.7246845721212,19.5440213545279,72.9895281826301,101.99007969674,79.6896172929963,72.7766125451491,99.3675967637418,22.7233552949952,19.5260646955979,36.8927251314873,40.960184991916
MYD03.A2021001.0725.061.2021001223049.hdf,2021-01-01 07:25,61,99274,D,99.4024163687461,58.6365163775457,36.8925012483276,61.3069770117807,99.8397198742136,73.0188776508466,61.1128758941394,98.1697719905581,40.6612489987934,36.8796487580735,53.2658024458692,58.9784944762144
MYD03.A2021001.0730.061.2021001222956.hdf,2021-01-01 07:30,61,99274,B,101.410687180203,76.5569658128436,53.2692037235509,36.1592112233862,98.9270061709327,61.3731380059004,35.7428565462764,101.546515860118,58.5390452463921,53.2632607337249,66.7105166128146,76.8070721345844
MYD03.A2021001.0735.061.2021001223639.hdf,2021-01-01 07:35,61,99274,N,180,89.993590888769,66.8985964594414,-180,102.928948444964,36.3066556829289,-14.8593998436972,-117.10791589163,76.2560759436684,66.8978413522686,70.3731402577697,84.4401765923636
MYD03.A2021001.0740.061.2021001223255.hdf,2021-01-01 07:40,61,99274,N,-14.930087399537,85.4727548362576,60.6097405537469,-119.868856842865,-123.10402516805,-14.9281001434674,-52.6448778210932,-100.158284172083,84.7322695342888,70.7443737882523,60.3548128978603,67.0017695219017
MYD03.A2021001.0745.061.2021001222929.hdf,2021-01-01 07:45,61,99274,N,-53.2219880811759,67.5490947211531,45.1602567880364,-100.310115454196,-101.007411059914,-53.2204323533799,-69.2441104681231,-100.270162183411,67.4899337041243,60.670134579928,45.001997796953,49.2059750883688
MYD03.A2021001.0750.061.2021001222937.hdf,2021-01-01 07:50,61,99274,N,-69.7529353102645,49.640722448965,28.1873807816028,-102.168269582035,-100.599876628297,-69.7468378710606,-78.0085030418286,-102.188022748776,49.6578044159328,45.2266429772469,28.1027352638034,31.372567500961
MYD03.A2021001.0755.061.2021001222903.hdf,2021-01-01 07:55,61,99274,N,-78.3579494163062,31.7132591838041,10.6338653756967,-104.970815681648,-102.381385601537,-78.3529942121097,-83.6484094661738,-104.993255387063,31.7406203038371,28.2591867690649,10.5969188127278,13.5621327918536
MYD03.A2021001.0800.061.2021001222916.hdf,2021-01-01 08:00,61,99274,N,-83.8439263670399,13.7753369733244,-7.18057184148421,-108.610908316482,-105.079384489795,-83.8380042512189,-87.7520286758499,-108.618300530794,13.8066777645309,10.7049138812352,-7.18474524166378,-4.15892673966033
MYD03.A2021001.0805.061.2021001222913.hdf,2021-01-01 08:05,61,99274,N,-87.780236761273,-4.07633027536595,-25.0825560594214,-113.517845752533,-108.654312757898,-87.6256916148531,-90.7696683363659,-113.52485265671,-4.04966975424005,-7.12448878809435,-25.2127245601694,-21.7758163211793
MYD03.A2021001.0810.061.2021001222927.hdf,2021-01-01 08:10,61,99274,N,-90.7431974254221,-21.7046649518807,-42.969762461078,-120.776838905612,-113.498752438278,-90.410985925267,-92.8920544869967,-120.818566416026,-21.689419648574,-25.029167628977,-43.2286724956396,-38.918787820854
MYD03.A2021001.0815.061.2021001223022.hdf,2021-01-01 08:15,61,99274,N,-92.8560633743528,-38.8550432241296,-60.7977050899266,-133.467204247652,-120.744908159977,-92.3233930041461,-93.6046685109284,-133.667690563253,-38.8441785260082,-42.8985680583905,-61.1364371033852,-54.9291023441145
MYD03.A2021001.0820.061.2021001223436.hdf,2021-01-01 08:20,61,99274,B,-88.0926546981175,-54.937015100433,-78.6362775900313,-161.195149112184,-133.393307083511,-92.8130401707973,-87.7968298224054,-161.53327507539,-54.9317244915959,-60.675217019102,-78.8034117115528,-67.5781402207928
MYD03.A2021001.0825.061.2021001224309.hdf,2021-01-01 08:25,61,99274,D,180,-67.7540033185679,-89.9908134227952,-180,-161.00921908828,-86.5532078420556,54.9075056292513,147.764711554973,-67.7516130851433,-78.2196798264438,-82.6017333079048,-69.5364588606168
MYD03.A2021001.0830.061.2021001223746.hdf,2021-01-01 08:30,61,99274,D,147.577853024372,-58.9638011714607,-83.5772993194319,53.1400081170973,147.57985674964,50.3142051028668,66.9684812507383,113.063421402764,-69.9389687379996,-82.9341592842733,-65.09230329778,-58.7207290226529
MYD03.A2021001.0835.061.2021001223322.hdf,2021-01-01 08:35,61,99274,D,112.497545244494,-43.4216601109372,-65.6510613747113,66.8284680469125,112.499019462559,66.3246859849805,66.8623548574959,97.6700157495562,-59.0278307835103,-65.592169546663,-47.3865306608087,-43.2507757993578
MYD03.A2021001.0840.061.2021001223052.hdf,2021-01-01 08:40,61,99274,D,97.1117028947769,-26.4759894548612,-47.8257632141985,65.0257177100387,97.1144796759107,66.6691912311663,65.0052953903036,89.2480018815448,-43.4948079489342,-47.8430055177304,-29.6221332269838,-26.3742925329739
MYD03.A2021001.0845.061.2021001223059.hdf,2021-01-01 08:45,61,99274,D,88.8143340677538,-8.94581910313681,-29.9545394569022,62.2847627564092,88.819142111285,64.9598982029417,62.2630678719992,83.7012896572117,-26.5483971697475,-29.9768585485931,-11.8429625680742,-8.8957516796838
MYD03.A2021001.0850.061.2021001223109.hdf,2021-01-01 08:50,61,99274,D,83.4196708693107,8.86157724187721,-12.0474432768489,58.649695799496,83.4257767005625,62.2926538350923,58.642072106102,79.6105222054977,-9.02029858570415,-12.0667027725937,5.87596305044753,8.88298381929219
MYD03.A2021001.0855.061.2021001223138.hdf,2021-01-01 08:55,61,99275,D,79.4893972846587,26.7882275326011,5.80411304028948,53.6820007118509,79.5480708886623,58.6587783515118,53.6083440366397,76.4548756888055,8.79554689312517,5.78624223977935,23.5075090331261,26.9297428211287
MYD03.A2021001.0900.061.2021001223042.hdf,2021-01-01 09:00,61,99275,D,76.4787991958779,44.724668139533,23.4523979725515,46.1997398985847,76.7304384755414,53.7029569124688,46.0207667250434,74.2654249906217,26.7277627690481,23.4370912244745,40.6526113637068,44.9887193513091
MYD03.A2021001.0905.061.2021001223017.hdf,2021-01-01 09:05,61,99275,D,74.3014455718349,62.633057128723,40.6362264751357,32.6832835830696,74.7741082591979,46.2305501850233,32.3657596805935,73.5049627928385,44.6568667415228,40.6258715784192,56.6204577128777,62.9731150586072
MYD03.A2021001.0910.061.2021001222956.hdf,2021-01-01 09:10,61,99275,B,80.3122686862724,80.5564991183386,56.6765468069892,2.11920548892367,74.3472060986771,32.7609904735482,1.75119452243207,80.7261723832975,62.5131653535508,56.6722451342095,68.7652952591328,80.7102132693158
MYD03.A2021001.0915.061.2021001223827.hdf,2021-01-01 09:15,61,99275,N,180,89.9942251023416,69.0011250624901,-180,82.2715741525693,2.29791325906939,-50.4381511895512,-131.896525425672,80.12549730119,69.0004124406099,69.0794052245054,80.7708713949975
MYD03.A2021001.0920.061.2021001222928.hdf,2021-01-01 09:20,61,99275,N,-50.7271042923763,81.5629844715386,57.4001801805049,-132.930165044588,-134.932345334005,-50.7187949890186,-82.2541072966623,-124.574984638594,81.182723003461,69.4581999779528,57.1722731528456,63.036812587241
MYD03.A2021001.0925.061.2021001223050.hdf,2021-01-01 09:25,61,99275,N,-82.8277194051616,63.5518496658572,41.4547731288663,-125.33707999365,-125.279579554169,-82.8263164927271,-96.3429637493096,-125.338570352554,63.5244064170576,57.4639952876999,41.3138018326168,45.2305800594738
MYD03.A2021001.0930.061.2021001222933.hdf,2021-01-01 09:30,61,99275,N,-96.8201995650506,45.6460283423581,24.3156169884051,-127.46177340159,-125.629477373988,-96.8179012662793,-104.179996281452,-127.483895238637,45.667193990879,41.5225916693632,24.2351946432864,27.3962278374502
MYD03.A2021001.0935.061.2021001223054.hdf,2021-01-01 09:35,61,99275,N,-104.534168536466,27.7114835165251,6.67506901149896,-130.422619945739,-127.632337580302,-104.527011004,-109.425631353585,-130.443934864317,27.7448093304261,24.386865723022,6.65310099249069,9.59305663480257
MYD03.A2021001.0940.061.2021001223122.hdf,2021-01-01 09:40,61,99275,N,-109.546875369194,9.78172810112368,-11.1709272894005,-134.293421155718,-130.515630136527,-109.530238916284,-113.24223874239,-134.299604094921,9.81266293710821,6.74470279155603,-11.1946268447445,-8.1090998473278
MYD03.A2021001.0945.061.2021001222858.hdf,2021-01-01 09:45,61,99275,N,-113.237693904434,-8.03401378836995,-29.0771186621845,-139.59413977081,-134.320271914197,-113.044018912062,-116.045801781427,-139.601359909212,-8.00992219180525,-11.1169352862424,-29.2371844923089,-25.6551090279605
MYD03.A2021001.0950.061.2021001223018.hdf,2021-01-01 09:50,61,99275,N,-116.014843489192,-25.584225833097,-46.9501321920777,-147.673403484355,-139.572347454399,-115.63999611366,-117.939871125396,-147.745197545278,-25.5698339239616,-29.0215070669705,-47.2359295991274,-42.6245987717607
MYD03.A2021001.0955.061.2021002161925.hdf,2021-01-01 09:55,61,99275,N,-117.90295310519,-42.5712622516576,-64.7766844189047,-162.498565929077,-147.635710291946,-117.317058028748,-118.059355011439,-162.743399261618,-42.561643026617,-46.8733865485924,-65.1083287299037,-58.1943216750637
MYD03.A2021001.1000.061.2021002162352.hdf,2021-01-01 10:00,61,99275,B,-106.614265420392,-58.2282566255647,-82.6154828943687,164.060790880084,-162.408760105519,-117.187818122911,-105.729048681281,163.781817815445,-58.224253958545,-64.6205311209569,-82.6013509004387,-69.2996313302958
MYD03.A2021001.1005.061.2021002162611.hdf,2021-01-01 10:05,61,99275,D,180,-68.287598307068,-89.9883157701446,-180,164.278899206961,-104.613235455539,36.8863567471545,112.817742387939,-69.5299430895633,-81.9867360925037,-78.8106881312731,-67.9247187661698
MYD03.A2021001.1010.061.2021002162123.hdf,2021-01-01 10:10,61,99275,D,112.428127711144,-55.7102827410055,-79.5980519574017,36.1068538648607,112.430118179394,34.2603632151297,42.518016798153,83.8584284624142,-68.3275319443649,-79.2309141552434,-61.1513507732605,-55.4867810013322
MYD03.A2021001.1015.061.2021002161848.hdf,2021-01-01 10:15,61,99275,D,83.2825218439342,-39.7180724608181,-61.6718793145823,41.8274073511924,83.2838556436767,42.0286665666656,41.8241081547928,70.6809446650707,-55.7774293938113,-61.647516495755,-43.4271111654721,-39.5643793922306
MYD03.A2021001.1020.061.2021002161916.hdf,2021-01-01 10:20,61,99275,D,70.1487098972759,-22.6009243905216,-43.8454609146445,39.7651461049081,70.152018196462,41.6766852199585,39.742645924676,63.111585670341,-39.7918147544119,-43.8647891813834,-25.6544835135848,-22.5122213479018
MYD03.A2021001.1025.061.2021002161906.hdf,2021-01-01 10:25,61,99275,D,62.7098371682667,-4.98947286450258,-25.9596456389494,36.8452849519033,62.7149819043018,39.7245112353054,36.8249019371193,57.9677396684958,-22.6733151565017,-25.9815554901477,-7.88076144455649,-4.94858811022973
MYD03.A2021001.1030.061.2021002161853.hdf,2021-01-01 10:30,61,99275,D,57.7207004134878,12.8558677846872,-8.05453157515307,32.9704084165733,57.7270089038433,36.8532627336499,32.9463970559461,54.1017381898548,-5.0640024951686,-8.07314118059908,9.83655569258004,12.9024489413378
MYD03.A2021001.1035.061.2021002161835.hdf,2021-01-01 10:35,61,99276,D,54.0252273969255,30.7903545408843,9.76824621401434,27.578515229189,54.0960531923322,32.9804764266271,27.4939194715126,51.1324733991191,12.7904076882126,9.75170694028602,27.3923041653132,30.9626575948768
MYD03.A2021001.1040.061.2021002161853.hdf,2021-01-01 10:40,61,99276,D,51.1490268490094,48.7234293106543,27.3413044045865,19.1902482356236,51.4959015944924,27.6032257496901,18.9915846455951,49.2075273255123,30.7330544095466,27.3233277298501,44.3614268272974,49.008539680779
MYD03.A2021001.1045.061.2021002161834.hdf,2021-01-01 10:45,61,99276,D,49.2450548754452,66.6337895967723,44.356162231098,3.26668272225151,49.7627116748714,19.2293207445738,2.9070145632585,49.0541822007087,48.6511014285454,44.3466838007449,59.8411176599031,66.9685232031589
MYD03.A2021001.1050.061.2021002162016.hdf,2021-01-01 10:50,61,99276,B,64.6687141358204,84.5593670754236,59.9266909418991,-33.5335230072902,50.0117687645424,3.36123126878317,-33.8336721857103,66.1433447755237,66.4821349565933,59.9231096519711,70.2051576945976,84.4748301539708
MYD03.A2021001.1055.061.2021002162517.hdf,2021-01-01 10:55,61,99276,N,180,89.9960138755031,67.4555137510614,-180,67.4106438590116,-33.3267494164219,-84.8228684430534,-152.654640780759,83.8436229020424,70.550485779842,67.1742780581498,76.8743559414988
MYD03.A2021001.1100.061.2021002161924.hdf,2021-01-01 11:00,61,99276,N,-85.1845190595929,77.5594296522219,54.0264519227099,-153.170375688307,-154.577912589352,-85.1822163431371,-111.059721817305,-149.256684898443,77.333472712971,67.4998777868899,53.8183932097329,59.0626273967652
MYD03.A2021001.1105.061.2021002161835.hdf,2021-01-01 11:05,61,99276,N,-111.632113064967,59.5511947763672,37.6885907398768,-150.444926804272,-149.811208666849,-111.630390826624,-123.178814687801,-150.453481498335,59.5488256763037,54.0927073829572,37.5706656132403,41.2457191269952
MYD03.A2021001.1110.061.2021002161826.hdf,2021-01-01 11:10,61,99276,N,-123.599183557371,41.6426361750831,20.3965446192045,-152.77226573085,-150.7006320287,-123.595146793555,-130.222118812214,-152.795742127837,41.6657517432749,37.7568625580825,20.3348038939177,23.4141934116272
MYD03.A2021001.1115.061.2021002161837.hdf,2021-01-01 11:15,61,99276,N,-130.507836849654,23.7027443019627,2.69991929491541,-155.91745247559,-152.925184816586,-130.502227118437,-135.066862641252,-155.935514301426,23.7330831122434,20.468726830131,2.6796161882387,5.63196071959147
MYD03.A2021001.1120.061.2021002161812.hdf,2021-01-01 11:20,61,99276,N,-135.188453561823,5.78686536945055,-15.1707635520697,-160.045568007329,-155.9970514669,-135.130200170938,-138.662243221375,-160.052003171509,5.81726600016174,2.76354243326057,-15.2252835486632,-12.0601252876456
MYD03.A2021001.1125.061.2021002161837.hdf,2021-01-01 11:25,61,99276,N,-138.652955565948,-11.98513190511,-33.0763425143515,-165.802372150807,-160.05378909399,-138.418854579387,-141.279738604033,-165.809807952979,-11.9643333091341,-15.1177823588006,-33.2656651577933,-29.5140255419493
MYD03.A2021001.1130.061.2021002161840.hdf,2021-01-01 11:30,61,99276,N,-141.245396584873,-29.4434062242846,-50.9334871100227,-174.883369024067,-165.777618945453,-140.827785192975,-142.914542875122,-174.985211535551,-29.4300292652205,-33.0175934289719,-51.2429999555809,-46.2730882433634
MYD03.A2021001.1135.061.2021002162033.hdf,2021-01-01 11:35,61,99276,B,-142.184529588573,-46.2314120780023,-68.7624805291562,167.580029752316,-174.838309252671,-142.230325536571,-142.181141333531,167.289015187354,-46.2229953255172,-50.8505744652323,-69.0756757723448,-61.2697297124547
MYD03.A2021001.1140.061.2021002162409.hdf,2021-01-01 11:40,61,99276,D,-113.473955398879,-61.3365050236501,-86.6005692084342,127.892056394845,167.688795411063,-141.237114991177,-109.861534855476,127.719739264289,-61.3337354045711,-68.5611722738611,-86.0438391039299,-70.3471478223043
MYD03.A2021001.1145.061.2021002162910.hdf,2021-01-01 11:45,61,99276,D,180,-66.0696439108416,-89.9861458113613,-180,128.12995465752,-111.004907883559,15.1473408284726,79.3210882299718,-70.6884814497946,-85.4127221434385,-74.9199572751949,-65.7942136051891
MYD03.A2021001.1150.061.2021002162302.hdf,2021-01-01 11:50,61,99276,D,78.9234308285546,-52.3019744774453,-75.6129360127326,14.7186176943586,78.9253034102995,13.4230374443676,17.8518733751077,55.4090415486133,-66.1195821227327,-75.3817884518139,-57.2022697321757,-52.0836730931621
MYD03.A2021001.1155.061.2021002162100.hdf,2021-01-01 11:55,61,99276,D,54.7956876804567,-35.957731048659,-57.688778036393,16.7334853114516,54.7969002127729,17.4771215616824,16.7234996379855,43.950873084946,-52.3712943333589,-57.6877106283854,-39.4602261006862,-35.8201867047366
MYD03.A2021001.1200.061.2021002162031.hdf,2021-01-01 12:00,61,99276,D,43.4469137380453,-18.6979188314368,-39.8559734850853,14.4684391747182,43.450705665183,16.6190691325481,14.4440644441343,37.0909460659756,-36.031880160771,-39.8766311459066,-21.6822368089855,-18.6211174513774
MYD03.A2021001.1205.061.2021002162026.hdf,2021-01-01 12:05,61,99276,D,36.7208171150741,-1.02069258457089,-21.9589849507035,11.3474343187663,36.7262627409106,14.4347942210716,11.3310398750359,32.2962205373228,-18.7701715821118,-21.980649577893,-3.92037700833246,-0.984855137508541
MYD03.A2021001.1210.061.2021002162022.hdf,2021-01-01 12:10,61,99276,D,32.0617521017366,16.8580324095329,-4.06258639622421,7.20942626444401,32.0682509064678,11.3586435644446,7.16795216549652,28.6110970375941,-1.09483724406351,-4.08353808759917,13.7872498328905,16.926458731835
MYD03.A2021001.1215.061.2021002162052.hdf,2021-01-01 12:15,61,99277,D,28.5946823933168,34.8028307577355,13.7230399735797,1.33757276744628,28.7489304895634,7.22147031079188,1.22662319493841,25.9235465480048,16.7995525720993,13.706316919518,31.2512831323143,35.0012118357781
MYD03.A2021001.1220.061.2021002162103.hdf,2021-01-01 12:20,61,99277,D,25.9588663428451,52.7227411615194,31.2090609535178,-8.1608006763176,26.2920402698298,1.36385028691996,-8.37755681787671,24.2084937415366,34.7395266955363,31.1973078442726,48.0092187398829,53.0361996766401
MYD03.A2021001.1225.061.2021002162023.hdf,2021-01-01 12:25,61,99277,B,24.9716696243248,70.6389481000058,48.0116857295846,-27.1588211650721,24.8348540151791,-8.11550557484666,-27.565149587416,24.9790570410698,52.6454483701621,48.0036590465643,62.8424692257784,70.9541220526205
MYD03.A2021001.1230.061.2021002162500.hdf,2021-01-01 12:30,61,99277,N,74.8973917916973,88.5659149797407,62.9689502771644,-70.5607347549301,26.0793590685903,-27.042598377492,-70.620896647778,82.8887978981404,70.4429911435703,62.9665116369361,70.8981927850102,87.4156250972908
MYD03.A2021001.1235.061.2021002162425.hdf,2021-01-01 12:35,61,99277,N,180,89.9924120360824,64.9778511913777,-180,76.8549416417112,-70.3332121922659,-117.439567223866,-175.507086095053,86.851030066392,71.2317008769019,64.679000116215,72.9402693041934
MYD03.A2021001.1240.061.2021002161810.hdf,2021-01-01 12:40,61,99277,N,-117.971830423363,73.5537105969142,50.5104745888676,-175.803555273486,-176.84641505076,-117.970021398672,-139.217386331502,-174.077783958499,73.4159011970458,65.030215040506,50.3278526635561,55.0841494430425
MYD03.A2021001.1245.061.2021002161903.hdf,2021-01-01 12:45,61,99277,N,-139.754198768455,55.5494209327229,33.8779456475145,-175.606790511115,-174.533926036517,-139.752164938476,-149.752908194364,-175.620462066944,55.5594104165319,50.578142982925,33.7711867053419,37.2603869782176
MYD03.A2021001.1250.061.2021002161806.hdf,2021-01-01 12:50,61,99277,N,-150.155167981105,37.6336466431443,16.4644895138169,-178.122802046402,-175.832291211292,-150.150725228017,-156.168481975359,-178.146616528348,37.6590598830555,33.9467235262172,16.4134219701104,19.4311275580616
MYD03.A2021001.1255.061.2021002161809.hdf,2021-01-01 12:55,61,99277,N,-156.419438917721,19.6917769801879,-1.28688507398155,178.539450168879,-178.258584208306,-156.413541243903,-160.68867270317,178.524977666757,19.7228463032736,16.536930982996,-1.30005455088163,1.67071370494142
MYD03.A2021001.1300.061.2021002161805.hdf,2021-01-01 13:00,61,99277,N,-160.771255344712,1.79519899993349,-19.1755540580578,174.126056297535,178.475655072696,-160.673442059403,-164.041391522379,174.119377160232,1.82440207341942,-1.22803561348964,-19.2609001925892,-15.9997255661631
MYD03.A2021001.1305.061.2021002161804.hdf,2021-01-01 13:05,61,99277,N,-164.026688101625,-15.9246967105288,-37.0767031907875,167.834064470735,174.137180624452,-163.752310625339,-166.468896740661,167.826424550969,-15.9080168171429,-19.1225873564283,-37.2947667158051,-33.3457666401338
MYD03.A2021001.1310.061.2021002161754.hdf,2021-01-01 13:10,61,99277,N,-166.430978023995,-33.275478813974,-54.9180199100124,157.522716388953,167.862189812746,-165.967960825996,-167.791596670909,157.386094905936,-33.2630733006363,-37.0140349610571,-55.2470609973754,-49.8475146227039
MYD03.A2021001.1315.061.2021002161927.hdf,2021-01-01 13:15,61,99277,B,-165.801551609097,-49.8204381564716,-72.7526123052467,136.536150721756,157.576282404832,-167.040197211228,-165.741969397835,136.206513114824,-49.8132507796389,-54.8248937749407,-73.0288283859422,-64.0890759398995
MYD03.A2021001.1320.061.2021002162441.hdf,2021-01-01 13:20,61,99277,D,180,-64.1965152570174,-89.9862896705247,-180,136.668718274211,-164.698087633941,-65.9181604854881,90.8912643564246,-64.1948764402954,-72.4879959301857,-87.1363275657405,-70.6134267049269
MYD03.A2021001.1325.061.2021002162902.hdf,2021-01-01 13:25,61,99277,D,91.0755843300552,-63.447949371904,-89.4608174201217,-76.4936111673843,91.0773015823752,-77.9132320308498,-8.25298122337932,47.3760363491256,-71.0040321767918,-86.8916159363305,-70.9881276468258,-63.1923903123835
MYD03.A2021001.1330.061.2021002162104.hdf,2021-01-01 13:30,61,99277,D,46.9059228185179,-48.7762603515693,-71.6236335805492,-8.51951890305592,46.9076361282445,-9.28530176082647,-6.9616062162006,27.4735692173002,-63.50496225153,-71.48490790043,-53.2353242142937,-48.5780195456569
MYD03.A2021001.1335.061.2021002161953.hdf,2021-01-01 13:35,61,99277,D,26.8761853737752,-32.1511862164312,-53.7029993516231,-8.41645790490923,26.8780482912366,-7.25240889699539,-8.43132746676642,17.4307773136323,-48.8468149173935,-53.7150633474982,-35.486631197473,-32.0286730851228
MYD03.A2021001.1340.061.2021002162013.hdf,2021-01-01 13:40,61,99277,D,16.9557099961436,-14.7704073981777,-35.8582074318797,-10.8796015244411,16.9599390585025,-8.50883204999958,-10.9030664164632,11.1665631734877,-32.2255286986634,-35.8799481073249,-17.7065013330187,-14.7048607758803
MYD03.A2021001.1345.061.2021002161944.hdf,2021-01-01 13:45,61,99277,D,10.8295420288272,2.96912793949352,-17.9541349829259,-14.1961323782742,10.8352704685315,-10.89258895767,-14.2083892048185,6.67907403300735,-14.842592340708,-17.9750541310865,0.040815101519769,2.9940411590405
MYD03.A2021001.1350.061.2021002161957.hdf,2021-01-01 13:50,61,99278,D,6.5035447853663,20.8681855321726,-0.0710931149795598,-18.6430893879975,6.51020388413362,-14.1851341246618,-18.6918327316286,3.20651231995315,2.89460418717056,-0.0896498637715416,17.7276238460741,20.9669550046411
MYD03.A2021001.1355.061.2021002161949.hdf,2021-01-01 13:55,61,99278,D,3.21056470003651,38.8142905413347,17.6656216254552,-25.0917587065017,3.40921380643745,-18.6290868245679,-25.2221155871727,0.721078030931969,20.8111952193626,17.6484925244676,35.0785018134621,39.0392261134571
MYD03.A2021001.1400.061.2021002162018.hdf,2021-01-01 14:00,61,99278,D,0.759338022815931,56.7248895754556,35.0434935565823,-35.9366423740784,1.14333941194281,-25.0613934334618,-36.2046937265535,-0.678428317079006,38.7485837576946,35.0317478960746,51.5676154207256,57.0554132290752
MYD03.A2021001.1405.061.2021002161927.hdf,2021-01-01 14:05,61,99278,B,1.50944319363919,74.6477352143295,51.592642873143,-58.8699614388954,0.0221970009182565,-35.883248074457,-59.2936336897826,1.58439698618975,56.6382511506828,51.5860811046339,65.5500222296883,74.9267826374132
MYD03.A2021001.1410.061.2021002162437.hdf,2021-01-01 14:10,61,99278,N,180,89.9963027744249,65.7193033008643,-180,2.84913775712811,-58.7287032604857,-107.749632249332,131.498429333806,74.3882211485179,65.7180439195175,70.7541435193311,86.1489933356325
MYD03.A2021001.1415.061.2021002162002.hdf,2021-01-01 14:15,61,99278,N,-107.700904884923,87.4717674481732,62.1472140826154,125.891905767841,122.055270625572,-107.699015273606,-148.719684358555,160.712464430744,86.2803839799032,71.1203040685831,61.863988718478,68.9795356776548
MYD03.A2021001.1420.061.2021002161908.hdf,2021-01-01 14:20,61,99278,N,-149.328101061443,69.5449417457025,46.9012812198338,160.526449512299,159.713647429851,-149.300778240001,-166.887362550466,160.985531320246,69.4666120218003,62.1952010883259,46.7404783763088,51.0976226590902
MYD03.A2021001.1425.061.2021002161855.hdf,2021-01-01 14:25,61,99278,N,-167.391440250762,51.5474614972389,30.0284512439702,159.183931552634,160.606183920981,-167.388760467441,-176.152533839379,159.165826135214,51.5629316823774,46.9703002390468,29.9360433653294,33.2707623508986
MYD03.A2021001.1430.061.2021002161921.hdf,2021-01-01 14:30,61,99278,N,-176.520300557341,33.6202632628913,12.5136649785183,156.486638916848,158.983484798929,-176.515455207465,177.975513264151,156.463423946771,33.647530888996,30.0977051441317,12.4725737306631,15.4489437383432
MYD03.A2021001.1435.061.2021002161900.hdf,2021-01-01 14:35,61,99278,N,177.760441536365,15.6806039975795,-5.28234469380965,152.943392344401,156.366317099881,177.766602118026,173.742829511181,152.93347136562,15.7119893723342,12.586390775085,-5.28929459876399,-2.2840709466728
MYD03.A2021001.1440.061.2021002161901.hdf,2021-01-01 14:40,61,99278,N,173.699335207539,-2.19025695200374,-23.1827753471893,148.205847201027,152.894170913777,173.836597053339,170.621216525288,148.198931359695,-2.16256906795239,-5.22704777202847,-23.2988214389298,-19.9230179043618
MYD03.A2021001.1445.061.2021002161925.hdf,2021-01-01 14:45,61,99278,N,170.640821832691,-19.8481334425565,-41.0752628795024,141.284636912502,148.220875602252,170.955972554686,168.393266483149,141.253377307295,-19.8324499402978,-23.1288775603594,-41.3209848881615,-37.135316563135
MYD03.A2021001.1450.061.2021002161936.hdf,2021-01-01 14:50,61,99278,N,168.434133051737,-37.0720654549656,-58.9061402818942,129.443200391626,141.31648300471,168.946039359569,167.462958854699,129.269630570967,-37.0609495696507,-41.0079109969216,-59.2450106072751,-53.3247436258543
MYD03.A2021001.1455.061.2021002162302.hdf,2021-01-01 14:55,61,99278,B,171.570569470935,-53.3152916297352,-76.7431942272139,104.15665013341,129.507989614551,168.288119549279,171.755844451946,103.771064981989,-53.3093535118598,-58.7932898370013,-76.9516929471416,-66.5566388090935
MYD03.A2021001.1500.061.2021002162928.hdf,2021-01-01 15:00,61,99278,D,180,-66.7350195872287,-89.9862869499025,-180,104.314983101246,172.989960759947,-50.8674457972521,54.2092598266069,-66.7343107170319,-76.3778161910183,-84.2965340369549,-70.0904610109019
MYD03.A2021001.1505.061.2021002162535.hdf,2021-01-01 15:05,61,99278,D,54.1497426948489,-60.5095493767473,-85.4710707651165,-53.8578752767601,54.1516981006912,-56.9590266637792,-32.1514286442627,16.7100250361856,-70.4801658551766,-84.5791007182987,-67.0481073969785,-60.272117067538
MYD03.A2021001.1510.061.2021002162154.hdf,2021-01-01 15:10,61,99278,D,16.195584754098,-45.1619699187246,-67.6336356056648,-32.3241114134257,16.1971353637254,-32.9055117702957,-31.8882900166947,-0.016270231591883,-60.571717270376,-67.552694714489,-49.2706319348166,-44.9822687358454
MYD03.A2021001.1515.061.2021002161958.hdf,2021-01-01 15:15,61,99278,D,-0.592491712417316,-28.3093710203919,-49.7189918706343,-33.6158941091149,-0.589989021536173,-32.1126522049094,-33.6348498962524,-8.91382030749979,-45.2332203860238,-49.7352896671763,-31.5112305527983,-28.2010647526963
MYD03.A2021001.1520.061.2021002161916.hdf,2021-01-01 15:20,61,99278,D,-9.35860949156249,-10.8258631940021,-31.8573476295399,-36.2651101819403,-9.35398517250924,-33.6855525455616,-36.2876193840395,-14.6723897176382,-28.3837807828525,-31.8795666569368,-13.7320392579995,-10.7707546360981
